zip,year,class,count
11205,2021-01-01T00:00:00Z,A,1760
11205,2021-01-01T00:00:00Z,B,920
11205,2021-01-01T00:00:00Z,C,596
11206,2021-01-01T00:00:00Z,A,3212
11206,2021-01-01T00:00:00Z,B,2252
11206,2021-01-01T00:00:00Z,C,1258
11207,2021-01-01T00:00:00Z,A,4152
11207,2021-01-01T00:00:00Z,B,5030
11207,2021-01-01T00:00:00Z,C,3147
11208,2021-01-01T00:00:00Z,A,3664
11208,2021-01-01T00:00:00Z,B,4659
11208,2021-01-01T00:00:00Z,C,2760
11209,2021-01-01T00:00:00Z,A,1833
11209,2021-01-01T00:00:00Z,B,2123
11209,2021-01-01T00:00:00Z,C,1076
11210,2021-01-01T00:00:00Z,A,1790
11210,2021-01-01T00:00:00Z,B,3610
11210,2021-01-01T00:00:00Z,C,2326
11211,2021-01-01T00:00:00Z,A,3733
11211,2021-01-01T00:00:00Z,B,2278
11211,2021-01-01T00:00:00Z,C,1320
11212,2021-01-01T00:00:00Z,A,4389
11212,2021-01-01T00:00:00Z,B,5991
11212,2021-01-01T00:00:00Z,C,3654
11213,2021-01-01T00:00:00Z,A,4212
11213,2021-01-01T00:00:00Z,B,7221
11213,2021-01-01T00:00:00Z,C,4550
11214,2021-01-01T00:00:00Z,A,2966
11214,2021-01-01T00:00:00Z,B,1574
11214,2021-01-01T00:00:00Z,C,1047
11215,2021-01-01T00:00:00Z,A,3461
11215,2021-01-01T00:00:00Z,B,1601
11215,2021-01-01T00:00:00Z,C,1070
11216,2021-01-01T00:00:00Z,A,4462
11216,2021-01-01T00:00:00Z,B,4617
11216,2021-01-01T00:00:00Z,C,2783
11217,2021-01-01T00:00:00Z,A,1984
11217,2021-01-01T00:00:00Z,B,932
11217,2021-01-01T00:00:00Z,C,644
11218,2021-01-01T00:00:00Z,A,2311
11218,2021-01-01T00:00:00Z,B,2368
11218,2021-01-01T00:00:00Z,C,1266
11219,2021-01-01T00:00:00Z,A,3519
11219,2021-01-01T00:00:00Z,B,1647
11219,2021-01-01T00:00:00Z,C,1023
11220,2021-01-01T00:00:00Z,A,3732
11220,2021-01-01T00:00:00Z,B,2755
11220,2021-01-01T00:00:00Z,C,1841
11221,2021-01-01T00:00:00Z,A,5376
11221,2021-01-01T00:00:00Z,B,4487
11221,2021-01-01T00:00:00Z,C,2882
11222,2021-01-01T00:00:00Z,A,2509
11222,2021-01-01T00:00:00Z,B,785
11222,2021-01-01T00:00:00Z,C,508
11223,2021-01-01T00:00:00Z,A,2215
11223,2021-01-01T00:00:00Z,B,1575
11223,2021-01-01T00:00:00Z,C,869
11224,2021-01-01T00:00:00Z,A,906
11224,2021-01-01T00:00:00Z,B,954
11224,2021-01-01T00:00:00Z,C,600
11225,2021-01-01T00:00:00Z,A,3250
11225,2021-01-01T00:00:00Z,B,6464
11225,2021-01-01T00:00:00Z,C,3812
11226,2021-01-01T00:00:00Z,A,6368
11226,2021-01-01T00:00:00Z,B,13460
11226,2021-01-01T00:00:00Z,C,7865
11228,2021-01-01T00:00:00Z,A,1066
11228,2021-01-01T00:00:00Z,B,333
11228,2021-01-01T00:00:00Z,C,176
11229,2021-01-01T00:00:00Z,A,1242
11229,2021-01-01T00:00:00Z,B,1687
11229,2021-01-01T00:00:00Z,C,817
11230,2021-01-01T00:00:00Z,A,2252
11230,2021-01-01T00:00:00Z,B,3546
11230,2021-01-01T00:00:00Z,C,2140
11231,2021-01-01T00:00:00Z,A,2279
11231,2021-01-01T00:00:00Z,B,678
11231,2021-01-01T00:00:00Z,C,444
11232,2021-01-01T00:00:00Z,A,1288
11232,2021-01-01T00:00:00Z,B,1176
11232,2021-01-01T00:00:00Z,C,688
11233,2021-01-01T00:00:00Z,A,4667
11233,2021-01-01T00:00:00Z,B,4817
11233,2021-01-01T00:00:00Z,C,3025
11234,2021-01-01T00:00:00Z,A,683
11234,2021-01-01T00:00:00Z,B,901
11234,2021-01-01T00:00:00Z,C,426
11235,2021-01-01T00:00:00Z,A,2021
11235,2021-01-01T00:00:00Z,B,1762
11235,2021-01-01T00:00:00Z,C,810
11236,2021-01-01T00:00:00Z,A,1209
11236,2021-01-01T00:00:00Z,B,1718
11236,2021-01-01T00:00:00Z,C,795
11237,2021-01-01T00:00:00Z,A,3473
11237,2021-01-01T00:00:00Z,B,3070
11237,2021-01-01T00:00:00Z,C,2000
11238,2021-01-01T00:00:00Z,A,3177
11238,2021-01-01T00:00:00Z,B,3049
11238,2021-01-01T00:00:00Z,C,1790
11239,2021-01-01T00:00:00Z,A,244
11239,2021-01-01T00:00:00Z,B,322
11239,2021-01-01T00:00:00Z,C,189
11249,2021-01-01T00:00:00Z,A,991
11249,2021-01-01T00:00:00Z,B,342
11249,2021-01-01T00:00:00Z,C,191
11354,2021-01-01T00:00:00Z,A,777
11354,2021-01-01T00:00:00Z,B,607
11354,2021-01-01T00:00:00Z,C,490
11355,2021-01-01T00:00:00Z,A,1106
11355,2021-01-01T00:00:00Z,B,911
11355,2021-01-01T00:00:00Z,C,577
11356,2021-01-01T00:00:00Z,A,324
11356,2021-01-01T00:00:00Z,B,255
11356,2021-01-01T00:00:00Z,C,182
11357,2021-01-01T00:00:00Z,A,82
11357,2021-01-01T00:00:00Z,B,44
11357,2021-01-01T00:00:00Z,C,20
11358,2021-01-01T00:00:00Z,A,463
11358,2021-01-01T00:00:00Z,B,152
11358,2021-01-01T00:00:00Z,C,117
11360,2021-01-01T00:00:00Z,A,188
11360,2021-01-01T00:00:00Z,B,32
11360,2021-01-01T00:00:00Z,C,12
11361,2021-01-01T00:00:00Z,A,209
11361,2021-01-01T00:00:00Z,B,116
11361,2021-01-01T00:00:00Z,C,71
11362,2021-01-01T00:00:00Z,A,93
11362,2021-01-01T00:00:00Z,B,12
11362,2021-01-01T00:00:00Z,C,2
11363,2021-01-01T00:00:00Z,A,31
11363,2021-01-01T00:00:00Z,B,19
11363,2021-01-01T00:00:00Z,C,5
11364,2021-01-01T00:00:00Z,A,229
11364,2021-01-01T00:00:00Z,B,124
11364,2021-01-01T00:00:00Z,C,37
11365,2021-01-01T00:00:00Z,A,527
11365,2021-01-01T00:00:00Z,B,148
11365,2021-01-01T00:00:00Z,C,110
11366,2021-01-01T00:00:00Z,A,81
11366,2021-01-01T00:00:00Z,B,55
11366,2021-01-01T00:00:00Z,C,18
11367,2021-01-01T00:00:00Z,A,478
11367,2021-01-01T00:00:00Z,B,390
11367,2021-01-01T00:00:00Z,C,256
11368,2021-01-01T00:00:00Z,A,3020
11368,2021-01-01T00:00:00Z,B,1419
11368,2021-01-01T00:00:00Z,C,1057
11369,2021-01-01T00:00:00Z,A,528
11369,2021-01-01T00:00:00Z,B,405
11369,2021-01-01T00:00:00Z,C,226
11370,2021-01-01T00:00:00Z,A,439
11370,2021-01-01T00:00:00Z,B,144
11370,2021-01-01T00:00:00Z,C,91
11372,2021-01-01T00:00:00Z,A,1290
11372,2021-01-01T00:00:00Z,B,1575
11372,2021-01-01T00:00:00Z,C,1177
11373,2021-01-01T00:00:00Z,A,2185
11373,2021-01-01T00:00:00Z,B,1491
11373,2021-01-01T00:00:00Z,C,946
11374,2021-01-01T00:00:00Z,A,471
11374,2021-01-01T00:00:00Z,B,433
11374,2021-01-01T00:00:00Z,C,285
11375,2021-01-01T00:00:00Z,A,835
11375,2021-01-01T00:00:00Z,B,571
11375,2021-01-01T00:00:00Z,C,342
11377,2021-01-01T00:00:00Z,A,1712
11377,2021-01-01T00:00:00Z,B,970
11377,2021-01-01T00:00:00Z,C,722
11378,2021-01-01T00:00:00Z,A,625
11378,2021-01-01T00:00:00Z,B,197
11378,2021-01-01T00:00:00Z,C,148
11379,2021-01-01T00:00:00Z,A,653
11379,2021-01-01T00:00:00Z,B,423
11379,2021-01-01T00:00:00Z,C,344
11385,2021-01-01T00:00:00Z,A,4271
11385,2021-01-01T00:00:00Z,B,1778
11385,2021-01-01T00:00:00Z,C,1599
11411,2021-01-01T00:00:00Z,A,43
11411,2021-01-01T00:00:00Z,B,107
11411,2021-01-01T00:00:00Z,C,52
11412,2021-01-01T00:00:00Z,A,214
11412,2021-01-01T00:00:00Z,B,428
11412,2021-01-01T00:00:00Z,C,208
11413,2021-01-01T00:00:00Z,A,121
11413,2021-01-01T00:00:00Z,B,344
11413,2021-01-01T00:00:00Z,C,156
11414,2021-01-01T00:00:00Z,A,410
11414,2021-01-01T00:00:00Z,B,107
11414,2021-01-01T00:00:00Z,C,40
11415,2021-01-01T00:00:00Z,A,311
11415,2021-01-01T00:00:00Z,B,299
11415,2021-01-01T00:00:00Z,C,180
11416,2021-01-01T00:00:00Z,A,485
11416,2021-01-01T00:00:00Z,B,290
11416,2021-01-01T00:00:00Z,C,229
11417,2021-01-01T00:00:00Z,A,385
11417,2021-01-01T00:00:00Z,B,168
11417,2021-01-01T00:00:00Z,C,70
11418,2021-01-01T00:00:00Z,A,568
11418,2021-01-01T00:00:00Z,B,359
11418,2021-01-01T00:00:00Z,C,230
11419,2021-01-01T00:00:00Z,A,482
11419,2021-01-01T00:00:00Z,B,405
11419,2021-01-01T00:00:00Z,C,274
11420,2021-01-01T00:00:00Z,A,230
11420,2021-01-01T00:00:00Z,B,528
11420,2021-01-01T00:00:00Z,C,218
11421,2021-01-01T00:00:00Z,A,397
11421,2021-01-01T00:00:00Z,B,312
11421,2021-01-01T00:00:00Z,C,182
11422,2021-01-01T00:00:00Z,A,40
11422,2021-01-01T00:00:00Z,B,136
11422,2021-01-01T00:00:00Z,C,73
11423,2021-01-01T00:00:00Z,A,304
11423,2021-01-01T00:00:00Z,B,382
11423,2021-01-01T00:00:00Z,C,230
11426,2021-01-01T00:00:00Z,A,54
11426,2021-01-01T00:00:00Z,B,49
11426,2021-01-01T00:00:00Z,C,18
11427,2021-01-01T00:00:00Z,A,109
11427,2021-01-01T00:00:00Z,B,125
11427,2021-01-01T00:00:00Z,C,68
11428,2021-01-01T00:00:00Z,A,80
11428,2021-01-01T00:00:00Z,B,96
11428,2021-01-01T00:00:00Z,C,71
11429,2021-01-01T00:00:00Z,A,103
11429,2021-01-01T00:00:00Z,B,185
11429,2021-01-01T00:00:00Z,C,70
11430,2021-01-01T00:00:00Z,A,2
11432,2021-01-01T00:00:00Z,A,989
11432,2021-01-01T00:00:00Z,B,1252
11432,2021-01-01T00:00:00Z,C,898
11433,2021-01-01T00:00:00Z,A,506
11433,2021-01-01T00:00:00Z,B,834
11433,2021-01-01T00:00:00Z,C,375
11434,2021-01-01T00:00:00Z,A,360
11434,2021-01-01T00:00:00Z,B,678
11434,2021-01-01T00:00:00Z,C,306
11435,2021-01-01T00:00:00Z,A,850
11435,2021-01-01T00:00:00Z,B,769
11435,2021-01-01T00:00:00Z,C,518
11436,2021-01-01T00:00:00Z,A,96
11436,2021-01-01T00:00:00Z,B,205
11436,2021-01-01T00:00:00Z,C,94
11452,2021-01-01T00:00:00Z,A,10
11452,2021-01-01T00:00:00Z,B,15
11452,2021-01-01T00:00:00Z,C,5
11691,2021-01-01T00:00:00Z,A,1579
11691,2021-01-01T00:00:00Z,B,2193
11691,2021-01-01T00:00:00Z,C,1333
11692,2021-01-01T00:00:00Z,A,452
11692,2021-01-01T00:00:00Z,B,659
11692,2021-01-01T00:00:00Z,C,434
11693,2021-01-01T00:00:00Z,A,161
11693,2021-01-01T00:00:00Z,B,101
11693,2021-01-01T00:00:00Z,C,82
11694,2021-01-01T00:00:00Z,A,477
11694,2021-01-01T00:00:00Z,B,210
11694,2021-01-01T00:00:00Z,C,104
111010,2021-01-01T00:00:00Z,B,3
111102,2021-01-01T00:00:00Z,A,1
112226,2021-01-01T00:00:00Z,A,8
112226,2021-01-01T00:00:00Z,B,1
112226,2021-01-01T00:00:00Z,C,4
11101401,2021-01-01T00:00:00Z,A,1
NA,2021-01-01T00:00:00Z,A,720
NA,2021-01-01T00:00:00Z,B,160
NA,2021-01-01T00:00:00Z,C,108
1257,2022-01-01T00:00:00Z,A,2
1257,2022-01-01T00:00:00Z,B,4
1257,2022-01-01T00:00:00Z,C,1
1901,2022-01-01T00:00:00Z,B,9
1901,2022-01-01T00:00:00Z,C,1
2008,2022-01-01T00:00:00Z,A,1
2009,2022-01-01T00:00:00Z,A,1
2015,2022-01-01T00:00:00Z,A,7
2015,2022-01-01T00:00:00Z,C,5
2016,2022-01-01T00:00:00Z,A,3
2016,2022-01-01T00:00:00Z,B,3
2016,2022-01-01T00:00:00Z,C,5
2017,2022-01-01T00:00:00Z,A,1
2018,2022-01-01T00:00:00Z,A,2
2019,2022-01-01T00:00:00Z,A,2
10001,2022-01-01T00:00:00Z,A,309
10001,2022-01-01T00:00:00Z,B,295
10001,2022-01-01T00:00:00Z,C,277
10002,2022-01-01T00:00:00Z,A,1412
10002,2022-01-01T00:00:00Z,B,1100
10002,2022-01-01T00:00:00Z,C,1082
10003,2022-01-01T00:00:00Z,A,1309
10003,2022-01-01T00:00:00Z,B,771
10003,2022-01-01T00:00:00Z,C,833
10004,2022-01-01T00:00:00Z,A,17
10004,2022-01-01T00:00:00Z,B,8
10004,2022-01-01T00:00:00Z,C,10
10005,2022-01-01T00:00:00Z,A,37
10005,2022-01-01T00:00:00Z,B,6
10005,2022-01-01T00:00:00Z,C,3
10006,2022-01-01T00:00:00Z,A,28
10006,2022-01-01T00:00:00Z,B,33
10006,2022-01-01T00:00:00Z,C,39
10007,2022-01-01T00:00:00Z,A,75
10007,2022-01-01T00:00:00Z,B,15
10007,2022-01-01T00:00:00Z,C,20
10009,2022-01-01T00:00:00Z,A,1246
10009,2022-01-01T00:00:00Z,B,905
10009,2022-01-01T00:00:00Z,C,955
10010,2022-01-01T00:00:00Z,A,298
10010,2022-01-01T00:00:00Z,B,311
10010,2022-01-01T00:00:00Z,C,301
10011,2022-01-01T00:00:00Z,A,1062
10011,2022-01-01T00:00:00Z,B,514
10011,2022-01-01T00:00:00Z,C,476
10012,2022-01-01T00:00:00Z,A,776
10012,2022-01-01T00:00:00Z,B,451
10012,2022-01-01T00:00:00Z,C,472
10013,2022-01-01T00:00:00Z,A,832
10013,2022-01-01T00:00:00Z,B,398
10013,2022-01-01T00:00:00Z,C,366
10014,2022-01-01T00:00:00Z,A,887
10014,2022-01-01T00:00:00Z,B,491
10014,2022-01-01T00:00:00Z,C,398
10016,2022-01-01T00:00:00Z,A,740
10016,2022-01-01T00:00:00Z,B,386
10016,2022-01-01T00:00:00Z,C,367
10017,2022-01-01T00:00:00Z,A,155
10017,2022-01-01T00:00:00Z,B,82
10017,2022-01-01T00:00:00Z,C,40
10018,2022-01-01T00:00:00Z,A,203
10018,2022-01-01T00:00:00Z,B,180
10018,2022-01-01T00:00:00Z,C,127
10019,2022-01-01T00:00:00Z,A,837
10019,2022-01-01T00:00:00Z,B,819
10019,2022-01-01T00:00:00Z,C,814
10021,2022-01-01T00:00:00Z,A,547
10021,2022-01-01T00:00:00Z,B,412
10021,2022-01-01T00:00:00Z,C,449
10022,2022-01-01T00:00:00Z,A,443
10022,2022-01-01T00:00:00Z,B,197
10022,2022-01-01T00:00:00Z,C,209
10023,2022-01-01T00:00:00Z,A,730
10023,2022-01-01T00:00:00Z,B,512
10023,2022-01-01T00:00:00Z,C,423
10024,2022-01-01T00:00:00Z,A,1112
10024,2022-01-01T00:00:00Z,B,852
10024,2022-01-01T00:00:00Z,C,734
10025,2022-01-01T00:00:00Z,A,1536
10025,2022-01-01T00:00:00Z,B,2200
10025,2022-01-01T00:00:00Z,C,1533
10026,2022-01-01T00:00:00Z,A,1439
10026,2022-01-01T00:00:00Z,B,2632
10026,2022-01-01T00:00:00Z,C,1985
10027,2022-01-01T00:00:00Z,A,2476
10027,2022-01-01T00:00:00Z,B,3723
10027,2022-01-01T00:00:00Z,C,2306
10028,2022-01-01T00:00:00Z,A,702
10028,2022-01-01T00:00:00Z,B,429
10028,2022-01-01T00:00:00Z,C,471
10029,2022-01-01T00:00:00Z,A,1581
10029,2022-01-01T00:00:00Z,B,2396
10029,2022-01-01T00:00:00Z,C,1744
10030,2022-01-01T00:00:00Z,A,1593
10030,2022-01-01T00:00:00Z,B,2689
10030,2022-01-01T00:00:00Z,C,1950
10031,2022-01-01T00:00:00Z,A,3340
10031,2022-01-01T00:00:00Z,B,6819
10031,2022-01-01T00:00:00Z,C,4463
10032,2022-01-01T00:00:00Z,A,2484
10032,2022-01-01T00:00:00Z,B,5956
10032,2022-01-01T00:00:00Z,C,4096
10033,2022-01-01T00:00:00Z,A,1742
10033,2022-01-01T00:00:00Z,B,4016
10033,2022-01-01T00:00:00Z,C,2974
10034,2022-01-01T00:00:00Z,A,1366
10034,2022-01-01T00:00:00Z,B,2990
10034,2022-01-01T00:00:00Z,C,2132
10035,2022-01-01T00:00:00Z,A,1614
10035,2022-01-01T00:00:00Z,B,2258
10035,2022-01-01T00:00:00Z,C,1527
10036,2022-01-01T00:00:00Z,A,828
10036,2022-01-01T00:00:00Z,B,848
10036,2022-01-01T00:00:00Z,C,737
10037,2022-01-01T00:00:00Z,A,548
10037,2022-01-01T00:00:00Z,B,1024
10037,2022-01-01T00:00:00Z,C,528
10038,2022-01-01T00:00:00Z,A,164
10038,2022-01-01T00:00:00Z,B,78
10038,2022-01-01T00:00:00Z,C,61
10039,2022-01-01T00:00:00Z,A,1208
10039,2022-01-01T00:00:00Z,B,2565
10039,2022-01-01T00:00:00Z,C,1759
10040,2022-01-01T00:00:00Z,A,1515
10040,2022-01-01T00:00:00Z,B,3196
10040,2022-01-01T00:00:00Z,C,2219
10044,2022-01-01T00:00:00Z,A,22
10044,2022-01-01T00:00:00Z,B,10
10044,2022-01-01T00:00:00Z,C,11
10065,2022-01-01T00:00:00Z,A,492
10065,2022-01-01T00:00:00Z,B,261
10065,2022-01-01T00:00:00Z,C,227
10069,2022-01-01T00:00:00Z,A,4
10069,2022-01-01T00:00:00Z,B,3
10069,2022-01-01T00:00:00Z,C,6
10075,2022-01-01T00:00:00Z,A,298
10075,2022-01-01T00:00:00Z,B,235
10075,2022-01-01T00:00:00Z,C,192
10128,2022-01-01T00:00:00Z,A,699
10128,2022-01-01T00:00:00Z,B,470
10128,2022-01-01T00:00:00Z,C,440
10280,2022-01-01T00:00:00Z,A,2
10282,2022-01-01T00:00:00Z,A,40
10282,2022-01-01T00:00:00Z,B,26
10282,2022-01-01T00:00:00Z,C,16
10301,2022-01-01T00:00:00Z,A,595
10301,2022-01-01T00:00:00Z,B,805
10301,2022-01-01T00:00:00Z,C,514
10302,2022-01-01T00:00:00Z,A,228
10302,2022-01-01T00:00:00Z,B,359
10302,2022-01-01T00:00:00Z,C,234
10303,2022-01-01T00:00:00Z,A,349
10303,2022-01-01T00:00:00Z,B,446
10303,2022-01-01T00:00:00Z,C,284
10304,2022-01-01T00:00:00Z,A,734
10304,2022-01-01T00:00:00Z,B,1301
10304,2022-01-01T00:00:00Z,C,691
10305,2022-01-01T00:00:00Z,A,240
10305,2022-01-01T00:00:00Z,B,199
10305,2022-01-01T00:00:00Z,C,131
10306,2022-01-01T00:00:00Z,A,212
10306,2022-01-01T00:00:00Z,B,282
10306,2022-01-01T00:00:00Z,C,145
10307,2022-01-01T00:00:00Z,A,26
10307,2022-01-01T00:00:00Z,B,23
10307,2022-01-01T00:00:00Z,C,37
10308,2022-01-01T00:00:00Z,A,21
10308,2022-01-01T00:00:00Z,B,25
10308,2022-01-01T00:00:00Z,C,20
10309,2022-01-01T00:00:00Z,A,55
10309,2022-01-01T00:00:00Z,B,56
10309,2022-01-01T00:00:00Z,C,17
10310,2022-01-01T00:00:00Z,A,126
10310,2022-01-01T00:00:00Z,B,240
10310,2022-01-01T00:00:00Z,C,157
10312,2022-01-01T00:00:00Z,A,33
10312,2022-01-01T00:00:00Z,B,40
10312,2022-01-01T00:00:00Z,C,30
10314,2022-01-01T00:00:00Z,A,245
10314,2022-01-01T00:00:00Z,B,291
10314,2022-01-01T00:00:00Z,C,134
10325,2022-01-01T00:00:00Z,B,1
10368,2022-01-01T00:00:00Z,A,1
10416,2022-01-01T00:00:00Z,A,1
10451,2022-01-01T00:00:00Z,A,1637
10451,2022-01-01T00:00:00Z,B,3054
10451,2022-01-01T00:00:00Z,C,2107
10452,2022-01-01T00:00:00Z,A,4100
10452,2022-01-01T00:00:00Z,B,8328
10452,2022-01-01T00:00:00Z,C,6094
10453,2022-01-01T00:00:00Z,A,3430
10453,2022-01-01T00:00:00Z,B,7251
10453,2022-01-01T00:00:00Z,C,5232
10454,2022-01-01T00:00:00Z,A,1406
10454,2022-01-01T00:00:00Z,B,2299
10454,2022-01-01T00:00:00Z,C,1711
10455,2022-01-01T00:00:00Z,A,1745
10455,2022-01-01T00:00:00Z,B,2882
10455,2022-01-01T00:00:00Z,C,2027
10456,2022-01-01T00:00:00Z,A,4205
10456,2022-01-01T00:00:00Z,B,7782
10456,2022-01-01T00:00:00Z,C,5529
10457,2022-01-01T00:00:00Z,A,4268
10457,2022-01-01T00:00:00Z,B,8283
10457,2022-01-01T00:00:00Z,C,6291
10458,2022-01-01T00:00:00Z,A,4117
10458,2022-01-01T00:00:00Z,B,8811
10458,2022-01-01T00:00:00Z,C,6680
10459,2022-01-01T00:00:00Z,A,2517
10459,2022-01-01T00:00:00Z,B,4074
10459,2022-01-01T00:00:00Z,C,3216
10460,2022-01-01T00:00:00Z,A,2987
10460,2022-01-01T00:00:00Z,B,4952
10460,2022-01-01T00:00:00Z,C,3932
10461,2022-01-01T00:00:00Z,A,1528
10461,2022-01-01T00:00:00Z,B,1415
10461,2022-01-01T00:00:00Z,C,1083
10462,2022-01-01T00:00:00Z,A,2364
10462,2022-01-01T00:00:00Z,B,3303
10462,2022-01-01T00:00:00Z,C,2146
10463,2022-01-01T00:00:00Z,A,1306
10463,2022-01-01T00:00:00Z,B,2724
10463,2022-01-01T00:00:00Z,C,2060
10464,2022-01-01T00:00:00Z,A,93
10464,2022-01-01T00:00:00Z,B,111
10464,2022-01-01T00:00:00Z,C,83
10465,2022-01-01T00:00:00Z,A,523
10465,2022-01-01T00:00:00Z,B,381
10465,2022-01-01T00:00:00Z,C,213
10466,2022-01-01T00:00:00Z,A,2541
10466,2022-01-01T00:00:00Z,B,2921
10466,2022-01-01T00:00:00Z,C,2294
10467,2022-01-01T00:00:00Z,A,4652
10467,2022-01-01T00:00:00Z,B,8315
10467,2022-01-01T00:00:00Z,C,6182
10468,2022-01-01T00:00:00Z,A,2983
10468,2022-01-01T00:00:00Z,B,6370
10468,2022-01-01T00:00:00Z,C,5269
10469,2022-01-01T00:00:00Z,A,1699
10469,2022-01-01T00:00:00Z,B,1693
10469,2022-01-01T00:00:00Z,C,1155
10470,2022-01-01T00:00:00Z,A,633
10470,2022-01-01T00:00:00Z,B,683
10470,2022-01-01T00:00:00Z,C,571
10471,2022-01-01T00:00:00Z,A,200
10471,2022-01-01T00:00:00Z,B,186
10471,2022-01-01T00:00:00Z,C,126
10472,2022-01-01T00:00:00Z,A,3590
10472,2022-01-01T00:00:00Z,B,4961
10472,2022-01-01T00:00:00Z,C,3794
10473,2022-01-01T00:00:00Z,A,965
10473,2022-01-01T00:00:00Z,B,1302
10473,2022-01-01T00:00:00Z,C,768
10474,2022-01-01T00:00:00Z,A,798
10474,2022-01-01T00:00:00Z,B,1764
10474,2022-01-01T00:00:00Z,C,1223
10475,2022-01-01T00:00:00Z,A,353
10475,2022-01-01T00:00:00Z,B,517
10475,2022-01-01T00:00:00Z,C,221
11001,2022-01-01T00:00:00Z,A,4
11004,2022-01-01T00:00:00Z,A,15
11004,2022-01-01T00:00:00Z,B,9
11004,2022-01-01T00:00:00Z,C,3
11005,2022-01-01T00:00:00Z,A,1
11005,2022-01-01T00:00:00Z,B,2
11040,2022-01-01T00:00:00Z,A,1
11101,2022-01-01T00:00:00Z,A,655
11101,2022-01-01T00:00:00Z,B,326
11101,2022-01-01T00:00:00Z,C,304
11102,2022-01-01T00:00:00Z,A,1140
11102,2022-01-01T00:00:00Z,B,625
11102,2022-01-01T00:00:00Z,C,402
11103,2022-01-01T00:00:00Z,A,1407
11103,2022-01-01T00:00:00Z,B,501
11103,2022-01-01T00:00:00Z,C,359
11104,2022-01-01T00:00:00Z,A,727
11104,2022-01-01T00:00:00Z,B,662
11104,2022-01-01T00:00:00Z,C,554
11105,2022-01-01T00:00:00Z,A,1124
11105,2022-01-01T00:00:00Z,B,694
11105,2022-01-01T00:00:00Z,C,473
11106,2022-01-01T00:00:00Z,A,1163
11106,2022-01-01T00:00:00Z,B,656
11106,2022-01-01T00:00:00Z,C,555
11109,2022-01-01T00:00:00Z,A,1
11201,2022-01-01T00:00:00Z,A,1246
11201,2022-01-01T00:00:00Z,B,493
11201,2022-01-01T00:00:00Z,C,443
11203,2022-01-01T00:00:00Z,A,3479
11203,2022-01-01T00:00:00Z,B,5190
11203,2022-01-01T00:00:00Z,C,3752
11204,2022-01-01T00:00:00Z,A,2690
11204,2022-01-01T00:00:00Z,B,1709
11204,2022-01-01T00:00:00Z,C,1084
11205,2022-01-01T00:00:00Z,A,1553
11205,2022-01-01T00:00:00Z,B,1042
11205,2022-01-01T00:00:00Z,C,657
11206,2022-01-01T00:00:00Z,A,2758
11206,2022-01-01T00:00:00Z,B,1862
11206,2022-01-01T00:00:00Z,C,1549
11207,2022-01-01T00:00:00Z,A,4242
11207,2022-01-01T00:00:00Z,B,5440
11207,2022-01-01T00:00:00Z,C,3466
11208,2022-01-01T00:00:00Z,A,3014
11208,2022-01-01T00:00:00Z,B,3823
11208,2022-01-01T00:00:00Z,C,2481
11209,2022-01-01T00:00:00Z,A,1862
11209,2022-01-01T00:00:00Z,B,1835
11209,2022-01-01T00:00:00Z,C,1241
11210,2022-01-01T00:00:00Z,A,1696
11210,2022-01-01T00:00:00Z,B,3558
11210,2022-01-01T00:00:00Z,C,2438
11211,2022-01-01T00:00:00Z,A,3216
11211,2022-01-01T00:00:00Z,B,2145
11211,2022-01-01T00:00:00Z,C,1329
11212,2022-01-01T00:00:00Z,A,4216
11212,2022-01-01T00:00:00Z,B,5789
11212,2022-01-01T00:00:00Z,C,4268
11213,2022-01-01T00:00:00Z,A,3683
11213,2022-01-01T00:00:00Z,B,6657
11213,2022-01-01T00:00:00Z,C,4891
11214,2022-01-01T00:00:00Z,A,2846
11214,2022-01-01T00:00:00Z,B,1257
11214,2022-01-01T00:00:00Z,C,1000
11215,2022-01-01T00:00:00Z,A,3202
11215,2022-01-01T00:00:00Z,B,1162
11215,2022-01-01T00:00:00Z,C,842
11216,2022-01-01T00:00:00Z,A,4103
11216,2022-01-01T00:00:00Z,B,4071
11216,2022-01-01T00:00:00Z,C,2864
11217,2022-01-01T00:00:00Z,A,1802
11217,2022-01-01T00:00:00Z,B,592
11217,2022-01-01T00:00:00Z,C,469
11218,2022-01-01T00:00:00Z,A,2189
11218,2022-01-01T00:00:00Z,B,2124
11218,2022-01-01T00:00:00Z,C,1388
11219,2022-01-01T00:00:00Z,A,3274
11219,2022-01-01T00:00:00Z,B,1655
11219,2022-01-01T00:00:00Z,C,978
11220,2022-01-01T00:00:00Z,A,3442
11220,2022-01-01T00:00:00Z,B,2670
11220,2022-01-01T00:00:00Z,C,1953
11221,2022-01-01T00:00:00Z,A,4521
11221,2022-01-01T00:00:00Z,B,3588
11221,2022-01-01T00:00:00Z,C,2675
11222,2022-01-01T00:00:00Z,A,2425
11222,2022-01-01T00:00:00Z,B,736
11222,2022-01-01T00:00:00Z,C,574
11223,2022-01-01T00:00:00Z,A,2036
11223,2022-01-01T00:00:00Z,B,1378
11223,2022-01-01T00:00:00Z,C,883
11224,2022-01-01T00:00:00Z,A,855
11224,2022-01-01T00:00:00Z,B,967
11224,2022-01-01T00:00:00Z,C,774
11225,2022-01-01T00:00:00Z,A,2778
11225,2022-01-01T00:00:00Z,B,5446
