zipcode,agi11,agi12,agi13,agi14,agi15,agi16,agi17,agi18,agi19,agi20
17267,10131.976497104431,10606.124031007752,10287.817460317461,10525.519379844962,11227.679389312978,11183.643410852714,11786.792307692307,11587.121212121212,12320.345588235294,12124.300751879699
17268,104205.89836500221,106613.57821637427,108283.70174165457,111421.90779127949,113683.56187766715,114061.86959603119,118537.46550522649,122911.71349862259,126392.50170183799,134327.64655172414
17271,1877.7795718148918,1899.2380952380952,1984.857142857143,1978.9,2200.4210526315787,2277.904761904762,2370.714285714286,2579.5,1745.45,1978.304347826087
17301,16444.33155208546,15915.14563106796,16210.975961538461,16603.9375,17268.502392344497,17931.797101449276,18323.671361502347,19584.350230414748,20585.941964285714,21687.615720524016
17302,11347.200342873968,11476.904411764706,11536.521739130434,11894.903703703703,12326.451851851853,12464.632352941177,11821.287878787878,12345.484848484848,13393.284671532847,13782.281690140846
17304,10848.860877746141,11205.362962962963,12274.192857142858,12692.514084507042,12069.68456375839,12242.006666666666,13820.41447368421,13223.046357615895,13678.96794871795,14653.597633136094
17307,19738.986348122868,20120.932075471697,20276.04074074074,20944.92936802974,21096.567164179105,21440.48148148148,22444.420289855072,23370.84946236559,23884.532846715327,24812.804964539006
17309,8041.985284096901,8169.122448979592,8352.989795918367,8432.787878787878,8772.85,9322.363636363636,9957.803921568628,9034.848484848484,11062.87,10944.13
17313,39953.850319087214,40244.990421455936,40543.269230769234,41399.07442748092,43362.807251908394,43576.4141221374,44890.71102661597,46154.73333333333,47856.07142857143,49702.163003663
17314,21838.654627539505,21837.255639097744,22494.75,23461.084558823528,24620.941605839416,24852.014760147602,26503.96336996337,27718.813186813186,28681.093525179855,31274.11888111888
17315,101002.57971808927,100926.87010954617,102845.50193948798,104729.2445482866,107488.83023255815,109020.82988505746,113851.68783068784,118465.57571214392,124679.1294117647,130382.12974910394
17316,33660.2496251874,34001.60199004975,34582.37592137592,35621.62560386473,38095.77699530516,38840.583732057414,40537.45368171021,42978.0494117647,46524.24113475177,47857.62155963303
17319,47897.26764215595,48668.57620817844,49679.57981651376,51686.33823529412,54407.665461121156,55043.48901098901,57921.93381037567,60757.282097649186,64055.552962298025,66104.16607773851
17320,34464.65646518745,35743.94147582697,35989.26315789474,36683.105,38441.08457711443,39264.973170731704,42214.342995169085,43786.75786924939,46314.72463768116,48173.746411483255
17321,11338.011601622047,10348.504504504504,10415.574074074075,10914.51376146789,11324.11607142857,11531.522935779816,12144.5625,13588.450450450451,14398.176991150442,14950.620689655172
17322,23693.767683772538,23465.772413793104,24221.56401384083,25259.90034364261,25629.164948453606,26927.09731543624,28364.39799331104,29712.483108108107,29636.70205479452,32346.003367003366
17324,16926.657064471878,17793.61111111111,17141.52511415525,17600.963133640555,17871.20642201835,17838.291666666668,17754.142180094786,18613.18269230769,19138.77990430622,19716.37558685446
17325,97927.28119604458,99825.73055773762,102498.58443579766,107342.33307332294,111526.19384615385,117692.19801980197,117707.48389570552,125527.14865900383,131251.92824773415,135477.37640029873
17327,31368.14489247312,31619.84574468085,32376.712,32896.85638297872,34158.549333333336,35347.255319148935,36867.81989247312,39104.25866666667,40821.36074270557,41640.65435356201
17329,12545.813119755912,12336.573643410853,13129.4,13470.1328125,15239.24031007752,15209.646153846154,15487.98449612403,16603.56818181818,17781.917293233084,18018.961832061068
17331,201348.65565230616,205827.52196969697,209922.1917293233,215661.05792227204,224378.9348630644,230455.0686381891,245600.98370745836,271691.2947935368,264379.71679550246,279855.2038435141
17339,35022.39351198872,36247.45277777778,36799.63305322129,39313.12983425414,41877.37640449438,44068.37673130194,45186.498622589534,47690.83656509695,49345.04347826087,52736.45081967213
17340,42362.956849444134,42893.7392120075,44104.11895910781,45659.23148148148,48200.2238267148,48674.934782608696,51512.04830053667,54572.91607142857,56710.06371681416,58319.37937062937
17344,13306.766649305799,13018.884393063583,13414.363128491621,13793.360655737704,13784.442622950819,13817.533333333333,14334.562841530054,14430.967741935483,15363.097826086956,15606.908108108108
17345,30740.371461111565,30832.041994750656,30646.914285714287,31150.219387755104,31824.8730964467,33631.80740740741,34079.60349127182,35398.585,36354.317848410756,37881.611374407585
17347,26301.58931609391,27067.62033898305,27616.698360655737,28666.075409836067,30512.45424836601,30898.03205128205,32179.145110410096,33900.321981424146,34406.101226993866,36298.43939393939
17349,44847.13798256538,45698.6835443038,46639.083544303794,50067.506203473946,54152.619512195124,54102.119512195124,57113.7243902439,59398.041564792176,62835.52870813397,66566.91334894614
17350,45882.47176772538,47049.503961965136,47350.74522292994,48160.237421383645,50209.2566096423,52952.28549848943,55215.549483013296,58274.51470588235,60087.1749271137,63378.18830242511
17352,5682.515941811262,5807.274193548387,6234.15625,6323.758064516129,6570.777777777777,7752.28125,6177.546875,6080.640625,6640.59375,6646.661538461539
17353,11893.358638743455,12199.802631578947,12765.311688311689,12710.218543046358,12981.019867549669,13586.165562913908,14300.421052631578,14649.25,15143.73076923077,15605.925
17356,85585.74864691313,86902.54768392371,88345.88586956522,91738.78801431127,94527.33741258741,96780.72027972028,101856.01039861352,105592.56735751295,110857.71888230313,114395.84474123539
17360,25584.102234002272,26819.981684981685,28115.255474452555,29338.63768115942,31768.020979020977,33412.91891891892,36921.86287625418,38778.61,39727.485148514854,40861.039344262295
17361,29268.08734525447,30447.366438356163,30212.835016835015,31953.813559322032,33658.13043478261,33572.24149659864,35444.24584717608,36512.053511705686,37780.18518518518,39254.498392282956
17362,54844.29413511507,55951.64179104478,56732.7102526003,58490.24742268041,61625.697947214074,62749.31049562682,67455.83309143687,71142.21714285715,73260.72056737589,76554.70224719102
17363,46185.705882352944,47234.95238095238,48420.913978494624,50518.434968017056,52943.731092436974,54528.05341880342,56543.345911949684,57850.871848739494,63099.28482328483,64418.07551020408
17364,13633.841541755888,14154.83510638298,14780.231182795698,14441.909574468085,14679.305263157894,14988.78125,15258.75392670157,16278.17277486911,16641.886010362694,17154.968911917098
17365,10716.40366972477,10811.431818181818,11046.962121212122,11536.939393939394,11670.251851851852,12028.90977443609,12272.087591240876,13527.060150375939,14110.962121212122,14330.781954887218
17366,20433.56463012101,20414.72900763359,20140.219696969696,20801.61567164179,21407.328413284133,22081.368029739777,21926.277372262775,23229.36496350365,24011.219424460432,25044.064981949457
17368,30459.636584051725,29686.024258760106,30257.427027027028,30650.082887700533,31834.06332453826,33722.520833333336,34061.03865979381,35539.326424870465,36797.829081632655,37555.1775
17370,22920.441504178274,23392.88581314879,24120.057823129253,24945.986486486487,25564.635761589405,26862.547231270357,28317.906148867314,29546.254019292606,31750.987261146496,34418.794478527605
17372,15769.885279187818,16159.875621890547,16416.40975609756,16876.22966507177,17708,18053.056603773584,18303.96172248804,19201.004716981133,20001.277777777777,21219.087557603685
17401,58650.29977758082,56149.58635097493,58505.26478494624,58443.26357615894,62496.55289672544,62804.95006242197,64979.49033816425,68200.34120425029,71403.44,76472.1159090909
17402,139653.86953650336,143505.36417910448,148056.0790725327,153075.84864546524,161390.92782305006,161656.85789167153,170931.07349537036,180196.20045688178,185389.32749858836,192332.6820199778
17403,129710.05917725076,133623.8331408776,131992.96013864817,136601.70964061609,144296.32663316582,143311.88790723358,158108.47243243243,159112.09864498646,165344.5164369035,173876.61047717842
17404,132458.2122488474,133239.83870967742,134963.224801812,138840.93300110742,143436.52545155992,145627.0944414463,151353.71033013845,159600.37880377754,164514.98512057465,172376.9157303371
17406,93181.20772532189,94716.46035805627,95796.48351648351,98189.7558528428,102480.14003294893,104460.90534979424,107626.03679476697,112513.93658536585,118189.66130329848,121290.95505617978
17407,11808.047401708154,12508.533333333333,11076.907407407407,11757.209523809524,11941.380952380952,12213.63063063063,12899.684684684684,13794.867256637168,14090.449541284404,14018.536363636364
17408,96552.9620547238,98741.00171379605,100436.22750424448,103342.58853288364,107021.02970297029,109368.14642262895,114758.82719082719,122350.86530612245,126786.55367231638,128426.05568627451
17501,18019.324625359517,17634.21304347826,18282.331896551725,18588.231759656654,19406.14893617021,19174.23628691983,20281,21786.85306122449,21484.758333333335,22337.073170731706
17502,10139.215777262181,11106.396825396825,10838.624060150376,10855.522388059702,11781.15671641791,12866.814814814816,12163.458015267175,13201.575757575758,14914.808823529413,13864.388489208633
17505,5869.583866837388,5812.527027027027,5775.8421052631575,6316.7125,6576.626506024097,6238.636363636364,6626.714285714285,6911.231707317073,7196,7415.7875
17508,4942.764974865338,5281.796610169492,5343.966101694915,5767.771929824561,6021.642857142857,6334.909090909091,NA,NA,NA,NA
17509,14135.193218514532,13954.37037037037,14717.70618556701,15400.244897959185,15833.805128205127,15968.562814070352,16392.35175879397,16578.3,16816.81,18137.05339805825
17512,61991.83275098998,61771.1226635514,61410.78311840563,62647.835457705674,63955.96889400922,65480.30330672748,67128.38225255972,70115.63104611923,72394.45022123893,76144.40849673202
17516,17647.9685979655,18149.58407079646,18392.48898678414,19334.815789473683,20191.521367521367,19740.391111111112,21078.36283185841,22083.693693693695,23028.517699115044,23495.74778761062
17517,58155.21317988766,59030.33196721312,60776.53678474115,62740.88681757657,64854.37765957447,66143.49003984063,68898.51642575559,73710.90389610389,78214.7042253521,83305.52212389381
17518,4332.169812817327,4434.836734693878,4482.7692307692305,4961.156862745098,5323,4945.826923076923,5219.396226415094,5294.094339622641,5581.11320754717,6057.384615384615
17519,19685.806848787994,20504.244444444445,21351.819852941175,22750.23214285714,23610.827956989247,23999.935018050543,24134.458781362006,26445.78125,27635.737588652482,29084.27027027027
17520,19310.849449204405,19600.658536585364,20356.749003984063,20650.91235059761,21121.664,21606.590361445782,22897.96062992126,23738.972111553783,24151.109375,25576.233716475097
17522,118757.02414149238,120000.4700255102,122266.59188846641,126808.34359296483,131051.65163681285,134235.16595223514,138431.2839731871,143243.54738760632,149367.32451923078,156650.64737152983
17527,21232.433026222538,21822.67006802721,22196.190476190477,23009.508361204014,23249.970099667775,23838.896103896102,24698.154605263157,25643.366013071896,26315.53642384106,27458.851132686083
17529,12280.446808510638,12605.96449704142,12914.238372093023,13670.463276836159,14174.373626373626,14455.682539682539,15158.62176165803,15834.035897435897,16671.389162561576,17802.308457711442
17532,13669.424720112438,14456.474683544304,13304.641025641025,13404.416149068324,13700.645569620254,13818.172839506173,14374.56329113924,15014.5,14902.814814814816,15656.775757575757
17535,8027.756713828674,8421.361111111111,8674.752293577982,9210.990990990991,8886.677966101695,8719.521739130434,8981.50847457627,9351.076923076924,9226.745762711864,10026.893442622952
17536,9387.500944172521,8565.982456140351,10681,9939.552631578947,10002.873949579833,9832.71186440678,10239.413223140496,10138.454545454546,11068.129032258064,11104.674603174602
17538,29445.52787401575,31068.62658227848,33644.31875,35420.79127725857,36938.59433962264,40221.74922600619,42611.65757575758,44420.62426035503,47325.397660818715,48015.06628242075
17540,34769.26417910448,35643.47368421053,36444.446985446986,37927.68965517241,39237.92929292929,40386.09879032258,42567.29900990099,44030.285433070865,44968.26877470356,48507.41904761905
17543,179918.17819432335,189868.2028708134,197541.43108365018,211746.94194756553,226891.60607455132,234302.6410488246,259017.36570428696,281706.0107712193,302555.34788189986,308885.10105263157
17545,81013.63166351606,82665.05009451795,85048.07156308851,89384.32681564246,94703.33577981651,95978.17497733454,99273.53880866426,106001.27896613191,110629.43171806168,116615.93269230769
17547,29409.490795808553,29611.781163434902,30480.56111111111,31702.714285714286,33023.24074074074,33447.92572944297,35039.08375634518,36049.80357142857,37828.59657701712,41460.794326241135
17551,30882.293582748767,32267.007518796992,33564.56049382716,34701.75912408759,35398.89756097561,36235.543209876545,38563.444444444445,40991.63809523809,42982.17840375587,44853.529137529134
17552,78641.21402877697,81722.27329192546,84494.90404040404,88302.085,94022.41544477029,98040.77382098172,103981.45099904852,111181.968164794,114510.89962476547,119127.57525392428
17554,30430.62183997915,30493.643979057593,31780.058974358974,32776.82474226804,33502.64948453608,34062.145,34959.345,37055.68292682927,37657.57971014493,40006.489311163896
17555,23537.385338345866,23400.87066246057,23910.728971962617,25154.850609756097,25336.1,25615.605504587154,26638.363636363636,28323.0843373494,29129.18018018018,30066.16715542522
17557,50286.091976225856,51492.9600591716,52564.49560117302,54472.213467048714,56195.47496423462,57518.665734265734,60019.04178272981,62887.79862068965,65191.41908713693,68116.98252688172
17560,16861.326635314235,17154.138075313807,17523.5125,17791.974789915967,18399.793522267206,18095.225409836065,18763.896265560164,19556.958506224066,19903.45867768595,20712.261224489797
17562,14224.827506780748,13729.513368983957,14173.298429319371,14826.969072164948,15553.683673469388,15386.323232323231,15952.7461928934,16159.020202020201,17441.512077294687,18040.82380952381
